64ZJPLBxvsOC2YxkDRo8KA,Stocking up on goodies...,PsuvqWNmLBU8ABkch2d9vA,0,2012-05-25,tip
Psh8PaEh8c2Wn8YjwyGVvA,Power outrage. Not a good time to get food there for a while due to possible spoilage. 5/28/12.,PsuvqWNmLBU8ABkch2d9vA,0,2012-05-28,tip
am9yAm4Ph7yk81sFkHlxig,Love the asian market!,PsuvqWNmLBU8ABkch2d9vA,0,2012-06-18,tip
iJMOYpsy3XU-LG5ROf5BDA,"Man, if this is Phoenix's idea of a Chinatown then it has failed miserably.",PsuvqWNmLBU8ABkch2d9vA,0,2012-07-04,tip
s7DNZCdyZFUza-KcbSRqWA,Getting some culture!,PsuvqWNmLBU8ABkch2d9vA,0,2012-08-10,tip
-2pjspSYwR_0mtJmQcxzQw,Not much to see here besides the garden. Hardly a happening place... maybe only 1 gift shop & the Asian grocery store that is probably the most visited here.,PsuvqWNmLBU8ABkch2d9vA,0,2012-11-17,tip
qu8w1fUZnqON5ikXVpis0Q,Chinese New Year!,PsuvqWNmLBU8ABkch2d9vA,1,2013-02-09,tip
0o0VMEJeQY0pAAZ9nxErBA,No funky smell at all.  All I could smell was the bakery and roasted duck. Impressed,PsuvqWNmLBU8ABkch2d9vA,0,2013-06-09,tip
wIi2J1UGRB2G_3vu5eNK3g,"If you're looking for an alternative to the blazing hot, no shade surface parking lot - there is a hidden covered parking garage right underneath it!",PsuvqWNmLBU8ABkch2d9vA,0,2013-07-06,tip
Y58Qc8rI1AkljUITymJesg,"Not the best, not the worst. Convenience to medical center is its biggest plus.",PsuvqWNmLBU8ABkch2d9vA,0,2013-07-18,tip
nP_vZUqkoajeBC4qTV0Mlg,"Bread grill pork bun, taste as good as always!",PsuvqWNmLBU8ABkch2d9vA,0,2014-05-19,tip
nP_vZUqkoajeBC4qTV0Mlg,They have nasi lemak (coconut milk rice) at their food court :),PsuvqWNmLBU8ABkch2d9vA,0,2014-06-28,tip
ylyVSS7H5NJPpu90swck3A,"The garden is really pretty, BUT it would be 1000x better if they had put it inside the complex, not on the perimeter next to the busy noisy street. Bring music/ headphones to drown out traffic noise.",PsuvqWNmLBU8ABkch2d9vA,0,2014-11-10,tip
fPHLPrymsyb6WSFFKoMrTQ,Ready to eat take-out in the grocery store!,PsuvqWNmLBU8ABkch2d9vA,0,2011-02-16,tip
d33Q-YoWWCKygDXg8XfifQ,Street tacos FTW!!!!,BHd2uFlGhHldJVhDPqBWDg,0,2012-01-06,tip
z06IHGXI_ofBc2DkAbCgnA,So so.,2unQHR9uaRxk3dsW6f3MGA,0,2011-04-28,tip
ryjqXdp68i2I9JPOpX9URw,The most authentic Chinese food I've had in the US.   Very tasty.   Even have preserved egg!,2unQHR9uaRxk3dsW6f3MGA,0,2011-08-21,tip
ryjqXdp68i2I9JPOpX9URw,Awesome place love the cucumbers and preserved egg!,2unQHR9uaRxk3dsW6f3MGA,0,2011-09-05,tip
VDv7DnLwTl1UZqj2HAcutQ,Got to stop in for some BBQ ribs Shanghai style. Delish!,2unQHR9uaRxk3dsW6f3MGA,0,2011-10-12,tip
Dy5RO6Y5jCUgr8ny0m4GBg,enjoying nice cold beverage waiting for my honey to get here. The bus is late :(,2unQHR9uaRxk3dsW6f3MGA,0,2012-03-09,tip
ryjqXdp68i2I9JPOpX9URw,You now have to ask for the special Chinese menu if you want real Chinese (versus the Americanized Chinese dishes everyone is familiar with) dishes.   Somewhat disappointed yet at least they kept the real stuff versus just getting rid of them,2unQHR9uaRxk3dsW6f3MGA,0,2012-06-03,tip
VDv7DnLwTl1UZqj2HAcutQ,"Best Shanghai Style in Phoenix, AZ!",2unQHR9uaRxk3dsW6f3MGA,0,2012-07-23,tip
VDv7DnLwTl1UZqj2HAcutQ,"Great Chinese food particularly Shanghai style. Get the Walnut shrimp, BBQ pork ribs, and chow fun noodles. Service is fast, friendly.",2unQHR9uaRxk3dsW6f3MGA,0,2011-02-24,tip
w5I39xcwIkIuVo_tzcCHaw,Parking sucks. I mean sucks. Bad. Sooo angry. Ugh,C65dADtWHaAU_nJV2dcwbQ,0,2012-01-26,tip
nf656QMXHTuSmu-FGbrB-g,"Meh, I work here...",C65dADtWHaAU_nJV2dcwbQ,0,2012-09-25,tip
sSHE2wKtDI8TLy9m2-x6uQ,"Dr. Ramin Sebahi was the first Rheumatologist I could get in to see so quickly.  This office is near 24th & Van Buren. I can't lie... At first, that concerned me! But, I was pleasantly surprised with the interior of the building and the service. In addition, I was most impressed by the time, patience, knowledge and care Dr. Sebahi displayed with me. He included me in treatment and explained the information to me clearly. The resident was also Excellent! She was very engaged and thorough!",C65dADtWHaAU_nJV2dcwbQ,0,2013-07-19,tip
s7DNZCdyZFUza-KcbSRqWA,Tb test and cpi training,C65dADtWHaAU_nJV2dcwbQ,0,2012-02-02,tip
x5O9o6yikw8tO4bB7ziOgw,Check out service has improved greatly,LDtE3rhFnl4ud1ogxS6rGA,0,2011-10-05,tip
x5O9o6yikw8tO4bB7ziOgw,"11/2011""Every time you check in to a Walgreens on foursquare, you could win a $200 Walgreens gift card.""",LDtE3rhFnl4ud1ogxS6rGA,0,2011-10-26,tip
GSuh2QXnaZIWr4DgFldNvQ,Pharmacy Slow,LDtE3rhFnl4ud1ogxS6rGA,0,2014-10-18,tip
JS6fc5FyOBC54kUb4b6lYA,"They will pick you up, AND take you home...and they asked ME!",f1H9fcDsYl_U-nI8E4y5CA,0,2015-02-24,tip
ank008GY4ZpZw8OBdMMkcQ,Terrible service,f1H9fcDsYl_U-nI8E4y5CA,0,2015-04-01,tip
T965FGU-k9Aeo_aWVH2eOg,Best location to try is the one on 33rd Ave & van Buren !,4rcOm0NnQkBanyS5g7TSNg,0,2015-06-24,tip
mE2ll6yfwUvy-W7To3E0AQ,Fun times. $21 for a new light bulb installed. Can't complain about that. And Reagan gets some pets.,0Xnduj9w6aYHOtN_RlHUng,0,2012-05-17,tip
mE2ll6yfwUvy-W7To3E0AQ,Making sure the new girl has a clean bill of health.,0Xnduj9w6aYHOtN_RlHUng,0,2013-01-24,tip
QbviJe9Vu89yaQEV4KCb_w,friendliest waiting room in town,0Xnduj9w6aYHOtN_RlHUng,0,2013-12-18,tip
QrOjF4kpNtvdqsnTDTlODg,"They offer free wifi, bottled water, coffee snacks and clean restrooms",0Xnduj9w6aYHOtN_RlHUng,0,2014-03-07,tip
mE2ll6yfwUvy-W7To3E0AQ,Getting the car ready for summer road trips...,0Xnduj9w6aYHOtN_RlHUng,0,2012-03-28,tip
y7sq26EXGz7XG7DSo8TOuQ,Open til 8.,s87D-mtAuJ8BluKgYYsXGw,0,2011-01-05,tip
riDn7FvRoAaKGoH24Wfiew,Awesome.,s87D-mtAuJ8BluKgYYsXGw,0,2011-01-19,tip
riDn7FvRoAaKGoH24Wfiew,The red salsa.  Oh!,s87D-mtAuJ8BluKgYYsXGw,0,2011-02-04,tip
dR5Evv096qKPLz7LSIOHqA,Soo delicious.,s87D-mtAuJ8BluKgYYsXGw,0,2011-02-09,tip
80PHOfM8KOBb7xEQN4C0lg,"Just as good the second time around, love the Chelada style beers!",s87D-mtAuJ8BluKgYYsXGw,0,2011-04-25,tip
ZzxZZksMVxeOGcGfEFbfUw,Great home made goodness!,s87D-mtAuJ8BluKgYYsXGw,0,2011-04-28,tip
A7B8l4bO15tVkpD-5TD2zQ,Crossing my fingers for awesome REAL tacoooooos!,s87D-mtAuJ8BluKgYYsXGw,0,2011-06-16,tip
80PHOfM8KOBb7xEQN4C0lg,Best after work week beers and tacos,s87D-mtAuJ8BluKgYYsXGw,0,2011-06-24,tip
AbJ48OT3YlAAAbSZbVtmgg,Looking forward to some awesome food based on the reviews.,s87D-mtAuJ8BluKgYYsXGw,0,2011-10-06,tip
UhojU4JtImA_1AQLuoofsA,Taco time,s87D-mtAuJ8BluKgYYsXGw,0,2011-10-12,tip
3lW4EGFmp4R9Y9AqTazqYQ,"Attending a training in the area and this place popped up in my yelp search for lunch. Four tacos al pastor, side of beans and rice and small agua de Jamaica $6.49! Take credit cards too! Muy Rico y Buen servico!",s87D-mtAuJ8BluKgYYsXGw,0,2012-10-04,tip
qkbiaiS8t8YHWx3J04NjSw,Amazing,s87D-mtAuJ8BluKgYYsXGw,0,2013-03-16,tip
-qJm5Kxx9U7oVKHYDUBsbQ,"This hidden gem has the BEST tacos in all of Arizona. I'm here at least once a week... First timers, watch out - they're addicting",s87D-mtAuJ8BluKgYYsXGw,0,2013-07-23,tip
pbg100Utbrz-Rc1siHyeIw,"Casual, good and great service!!!! Would recommend to anyone that enjoys a relaxed environment and good Mexican food.",s87D-mtAuJ8BluKgYYsXGw,0,2014-05-08,tip
RLf1sMVkV6doCqnI7NpYOw,First time here.  The horchata is tasty.  The carne asada burrito for lunch is what I had. (I recommend it.),s87D-mtAuJ8BluKgYYsXGw,0,2014-08-01,tip
_kRa04tF4lg1cMTA1ovWoA,Fantastic!!!!,s87D-mtAuJ8BluKgYYsXGw,0,2014-10-02,tip
YRnkPr23Hwrz6RLgVqSR0A,Diabla shrimp blew my roof off. Incredible. This is an outstanding spot.,s87D-mtAuJ8BluKgYYsXGw,0,2015-04-13,tip
80PHOfM8KOBb7xEQN4C0lg,Don't judge a book by it's cover!,s87D-mtAuJ8BluKgYYsXGw,0,2010-10-03,tip
JnI_uxSmDqq1fyXjS3X3vw,Get the Szechwan Chicken. It's the bomb!,yQONzVpX-DEpGSuKMIov6A,0,2010-10-22,tip
mgY6awmJvPUGOn0tNjliBA,Best szechwan food outside the mainland!!! :).,yQONzVpX-DEpGSuKMIov6A,0,2010-12-17,tip
iwv2iafHe23KSlwBEKIwFQ,Nom nom authentic Sichuan food!,yQONzVpX-DEpGSuKMIov6A,0,2011-01-16,tip
mgY6awmJvPUGOn0tNjliBA,"Having yet another huge, wonderful feast!  Good thing worked out before it )",yQONzVpX-DEpGSuKMIov6A,0,2011-02-03,tip
mgY6awmJvPUGOn0tNjliBA,Fu qi fei pian get in my Belly!!!!,yQONzVpX-DEpGSuKMIov6A,0,2011-05-12,tip
IMNHojI9CeW1NBmYVqyGWg,Parking above and below groud,yQONzVpX-DEpGSuKMIov6A,0,2011-06-17,tip
p7bq64eZ2oR4bO5sHD6hcA,Great hot and sour soup!,yQONzVpX-DEpGSuKMIov6A,0,2011-09-12,tip
fl3mDJ62rLlKIdF39Lv8MQ,"Ummm.. Don't even try using the check in specials. Wow dirtiest look ever from the server. Look, head shake and then just walks away!;-)",yQONzVpX-DEpGSuKMIov6A,0,2011-12-05,tip
Mac3De6NAHvrkRY7FwKcxg,"Server didn't accept the checkin offer, but I learned there's a student discount.",yQONzVpX-DEpGSuKMIov6A,0,2011-12-11,tip
J1ZYXGPwKW_BJoANXQSA-A,"I love this place, best Chinese food in central Phoenix. Tried to use the ""check in"" offer, they said ""NO, not good here!""",yQONzVpX-DEpGSuKMIov6A,0,2011-12-15,tip
mgY6awmJvPUGOn0tNjliBA,"Wow, it's packed!  Chinese New Year celebration",yQONzVpX-DEpGSuKMIov6A,0,2012-01-28,tip
CTZIAhTLR3av30MGxcyzMg,Yichang beef is yummy,yQONzVpX-DEpGSuKMIov6A,0,2012-03-12,tip
oHZfUlRf5zOn1MatysljuQ,"Best authentic Szechwan food, the water-boiled beef and hot pots are addicting.",yQONzVpX-DEpGSuKMIov6A,0,2012-05-13,tip
AM2X1tso9b62GhMobfTHAw,Best Fried Rice at COFCO,yQONzVpX-DEpGSuKMIov6A,0,2012-06-05,tip
oHZfUlRf5zOn1MatysljuQ,Water-boiled beef wins again!,yQONzVpX-DEpGSuKMIov6A,0,2012-06-23,tip
KFMF49A-B2ywzv8qcfoTOA,Boiled fish is so good!,yQONzVpX-DEpGSuKMIov6A,0,2012-06-29,tip
szG0smDROK91MvPg1wgD0w,Lunch special!!!  They're very generous on the portions...and they have the best hot & sour soup in the valley!,yQONzVpX-DEpGSuKMIov6A,0,2012-07-12,tip
O2EjnYZeOxyewoldnHYnOg,Skip it... That's my tip.,yQONzVpX-DEpGSuKMIov6A,0,2012-08-23,tip
t5qaDXuQVfYUmEUpWUDyaA,Love it here!,yQONzVpX-DEpGSuKMIov6A,0,2012-09-23,tip
9rnGNvOtWNwmd0sLL9FTyA,I love this place! Food is so good!,yQONzVpX-DEpGSuKMIov6A,0,2012-11-28,tip
9rnGNvOtWNwmd0sLL9FTyA,Kungpao chicken is the best iv ever had!,yQONzVpX-DEpGSuKMIov6A,0,2012-12-04,tip
qqlMAuoJrbAiHCmMxkdf_w,"Good food, rude service.",yQONzVpX-DEpGSuKMIov6A,0,2013-01-25,tip
4DsUW5yuIkUcZ9Eu7p7EuA,REAL Chinese food!,yQONzVpX-DEpGSuKMIov6A,0,2013-05-04,tip
m55JVkCkJHp8UetV89L5Ug,Don't be afraid to try the spicy beef tendon!!,yQONzVpX-DEpGSuKMIov6A,0,2013-08-29,tip
i2QqqRhuc20r27y_fx59KQ,Tonight they accepted the egg roll Yelp offer.,yQONzVpX-DEpGSuKMIov6A,0,2013-10-24,tip
szG0smDROK91MvPg1wgD0w,Best noodles and hot & sour soup in town.,yQONzVpX-DEpGSuKMIov6A,0,2014-05-08,tip
fEaRrnOhI5ruSUvZpn993w,You have to try Chengdu Style Rice Ball ( C17 ),yQONzVpX-DEpGSuKMIov6A,0,2014-05-19,tip
daFdVSmVgeG9kAazZS88_w,"if you can't handle the heat, then stay out of this kitchen!!!!!",yQONzVpX-DEpGSuKMIov6A,0,2014-05-27,tip
hdGOqtk3Z9GModnuDkaD2w,Ask for Chinese style kung pao...its amazing.,yQONzVpX-DEpGSuKMIov6A,0,2014-06-25,tip
Q0tvHsHp4FjO8hDWNHAGJA,"Super good, my General chicken comes out awesome everytime..",yQONzVpX-DEpGSuKMIov6A,0,2014-07-03,tip
J8sCsOWAPJYtLAkDGJFpew,Whenever I am down in the Valley Istop by here to bring dinner back home.....to Sedona.  Yup...its that good!!!,yQONzVpX-DEpGSuKMIov6A,0,2014-07-03,tip
KAWLe4oRr0BQXc-hXujtYA,A bit pricey but probably the best option in the area. Service was very good.,yQONzVpX-DEpGSuKMIov6A,0,2014-08-12,tip
NEG2uXX5zHhX9NI3xPn9aA,If you like spicy food definitely try it out! I am so glad we were able to stop here for food.  The service is quick and the food came out quicker!,yQONzVpX-DEpGSuKMIov6A,0,2014-09-27,tip
0ldR94HXMgpluPbvpoypQw,Great Kung po shrimp,yQONzVpX-DEpGSuKMIov6A,0,2015-01-06,tip
3bnF9X2lrtnoAAXO_CPEiw,Try hotpot!,yQONzVpX-DEpGSuKMIov6A,0,2015-05-10,tip
wSygxO_AodfCgX5Lo_YIRg,Enjoy,yQONzVpX-DEpGSuKMIov6A,0,2015-06-02,tip
fyzXeSS1Y7SzUaQuYJXvEA,Very good food. Would return. I had the beef fried rice,yQONzVpX-DEpGSuKMIov6A,0,2015-10-03,tip
3bnF9X2lrtnoAAXO_CPEiw,Try hotpot dishes,yQONzVpX-DEpGSuKMIov6A,0,2015-11-20,tip
AGIr1PmR6pIh5tETkdSrtA,Good food and services. Didn't wait long for food! :),yQONzVpX-DEpGSuKMIov6A,0,2015-12-10,tip
Q1peJBwugyETyw1ZxX_LxA,Glasses of wine served to the brim = A O K,yQONzVpX-DEpGSuKMIov6A,0,2015-12-16,tip
8leVoQakIF9OfyikF7Yu5g,"Water boiled chicken, sooo yummy!",yQONzVpX-DEpGSuKMIov6A,0,2010-07-08,tip
R9gRdyGVLPSF34oQ1oDgug,Buying diapers :-(,XLqnjlLYt0_q_NG7l_BpMA,0,2010-11-11,tip
f5DSsK2w-b0xQVyz8lZACw,If you or a loved on ever need a hearing aid do your self a favor and see Marie-Chantal Moulin at Costco.,XLqnjlLYt0_q_NG7l_BpMA,0,2010-12-23,tip
VChMRGEsIC675BAjnzq4ZQ,"If you forget your card, you can get a day pass from membership with your driver's license.",XLqnjlLYt0_q_NG7l_BpMA,0,2011-01-09,tip
g5Ap-K98t5uQpBDM6nQVdw,Costco gas rules.  It's worth the membership alone,XLqnjlLYt0_q_NG7l_BpMA,0,2011-01-23,tip
hjJPKQ1Ah91h3fVbc8GsOg,Renewing membership and filling up!,XLqnjlLYt0_q_NG7l_BpMA,0,2011-02-09,tip
AYGHNy8gPxl2Q-etTT3hZw,"Great location, easy parking, and great service & value. I can't quit you Costco!",XLqnjlLYt0_q_NG7l_BpMA,0,2011-03-14,tip
EAikdb0DiMxfEXXOS9JjVg,Finally grocery shopping! I feel like breakfast at tiffany's!,XLqnjlLYt0_q_NG7l_BpMA,0,2011-04-30,tip
X_kPh3nt0AJPNPHye2rTlA,"I love the food...great deal and.its delicious!! Also, the people that work there are always so nice...",XLqnjlLYt0_q_NG7l_BpMA,0,2011-05-24,tip
hjJPKQ1Ah91h3fVbc8GsOg,Gas Prem: $3.479 Reg: $3.279,XLqnjlLYt0_q_NG7l_BpMA,0,2011-07-15,tip
5lg0x4sw4t5wmXKM8BhQnA,Mmm,XLqnjlLYt0_q_NG7l_BpMA,0,2011-07-26,tip
8JC-Yb3UDUv2FUl5ym1nVg,"Way less crowded than Scottsdale, but no car wash or luxury items.",XLqnjlLYt0_q_NG7l_BpMA,0,2011-09-07,tip
e5YZvlSRknGmROE209SF3Q,"The closer I watch my diet, the less options there are as far as food goes.",XLqnjlLYt0_q_NG7l_BpMA,0,2011-09-07,tip
8JC-Yb3UDUv2FUl5ym1nVg,Today's gas price:  $3.35,XLqnjlLYt0_q_NG7l_BpMA,0,2011-09-12,tip
ZbFCjztY_Rd68KgbCql5MQ,Gasoline @ 3.19/gallon,XLqnjlLYt0_q_NG7l_BpMA,0,2011-11-15,tip
ZbFCjztY_Rd68KgbCql5MQ,$3.15 gal reg. unleaded gasoline,XLqnjlLYt0_q_NG7l_BpMA,0,2011-11-28,tip
ZbFCjztY_Rd68KgbCql5MQ,Gasoline 3.079/gal,XLqnjlLYt0_q_NG7l_BpMA,0,2011-12-14,tip
Yz7i36gFLsuFSPSCqBBp8g,TVs on sale!,XLqnjlLYt0_q_NG7l_BpMA,0,2011-12-19,tip
hjJPKQ1Ah91h3fVbc8GsOg,Gas: 3.059/3.0259,XLqnjlLYt0_q_NG7l_BpMA,0,2011-12-26,tip
Sa5WpD9eMCW6EWRmbWlM4Q,$3.09 per gallon,XLqnjlLYt0_q_NG7l_BpMA,0,2011-12-30,tip
HnBgEYHsGQaL5Q1p-fIefA,A sample lunch is in order. :),XLqnjlLYt0_q_NG7l_BpMA,0,2012-01-07,tip
3VrsuHI2bSdRQJH_5kI2yA,The organic strawberry spread is off the chain!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-01-23,tip
z9mHyKhJv-VukDDjedxfFA,Busy,XLqnjlLYt0_q_NG7l_BpMA,0,2012-02-05,tip
YVyzM5JuquEGmSxWrlXzeg,Time to work!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-02-15,tip
hjJPKQ1Ah91h3fVbc8GsOg,$3.599/3.799,XLqnjlLYt0_q_NG7l_BpMA,0,2012-02-24,tip
AYGHNy8gPxl2Q-etTT3hZw,Best Costco ever! Great deals and even better customer service!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-02-25,tip
ZbFCjztY_Rd68KgbCql5MQ,Unleaded $3.59/gal,XLqnjlLYt0_q_NG7l_BpMA,0,2012-02-26,tip
hjJPKQ1Ah91h3fVbc8GsOg,$4.069/3.869,XLqnjlLYt0_q_NG7l_BpMA,0,2012-03-16,tip
Dy5RO6Y5jCUgr8ny0m4GBg,getting pizza and beer,XLqnjlLYt0_q_NG7l_BpMA,0,2012-03-22,tip
M1ByIkrXgDhE2w4VIgCFJg,Beer and pizza yum yum great prices,XLqnjlLYt0_q_NG7l_BpMA,0,2012-03-23,tip
4ozupHULqGyO42s3zNUzOQ,"After you shop, grab a delicious frozen yogurt and a cheap and delicious hot dog!",XLqnjlLYt0_q_NG7l_BpMA,0,2012-04-24,tip
ZbFCjztY_Rd68KgbCql5MQ,3.679 per gallon,XLqnjlLYt0_q_NG7l_BpMA,0,2012-05-02,tip
tUAqeZBKlDeLhIRUwUU10A,Fruit bowl and fruits shopping.,XLqnjlLYt0_q_NG7l_BpMA,0,2012-05-24,tip
Bkpo2iZBMV5w_UCRAjWE1Q,Best Costco Tire Center I've ever visited.,XLqnjlLYt0_q_NG7l_BpMA,0,2012-05-26,tip
AYGHNy8gPxl2Q-etTT3hZw,"Costco, will you marry me?",XLqnjlLYt0_q_NG7l_BpMA,0,2012-05-27,tip
M7B2A90idij3HDfCvfEBWw,$70 for gas...more OT for me!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-05-31,tip
ZbFCjztY_Rd68KgbCql5MQ,3.45/gal,XLqnjlLYt0_q_NG7l_BpMA,0,2012-06-15,tip
tUAqeZBKlDeLhIRUwUU10A,Getting an eye exam because my prescription expired just when I wanted to order computer glasses.,XLqnjlLYt0_q_NG7l_BpMA,0,2012-06-21,tip
hjJPKQ1Ah91h3fVbc8GsOg,Gas $3.519/3.299,XLqnjlLYt0_q_NG7l_BpMA,0,2012-06-29,tip
YVyzM5JuquEGmSxWrlXzeg,Time to work!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-06-30,tip
tUAqeZBKlDeLhIRUwUU10A,The best cheapest lunch-$1.50 hot hog & soda.,XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-03,tip
AYGHNy8gPxl2Q-etTT3hZw,Stock up for the 4th!                         Happy birthday America!!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-03,tip
hjJPKQ1Ah91h3fVbc8GsOg,Gas line is redunk ... 5 day wknd is here,XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-06,tip
ao7dIEejgkyN-FHMqbhk2Q,"I don't even have a membership. I just come to eat the snacks. "")",XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-14,tip
hjJPKQ1Ah91h3fVbc8GsOg,Cuz I'm a Costco whore,XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-19,tip
tUAqeZBKlDeLhIRUwUU10A,I'm in the mood for thick juicy steaks!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-07-29,tip
M7B2A90idij3HDfCvfEBWw,Pizza!!!!!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-08-02,tip
hjJPKQ1Ah91h3fVbc8GsOg,Gas: $3.379/3.119,XLqnjlLYt0_q_NG7l_BpMA,0,2012-08-04,tip
o5Rvj6W2PfgR80kw_OdLvg,Samples samples samples!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-08-04,tip
n9c0hlydL-Yq8qh3m9B8ng,Good grazing to be had on a Saturday afternoon!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-08-04,tip
YVyzM5JuquEGmSxWrlXzeg,"Pharmacy, Photo, Optical, Hearing Aid Center plus additional services available through membership.",XLqnjlLYt0_q_NG7l_BpMA,0,2012-09-08,tip
AYGHNy8gPxl2Q-etTT3hZw,Saturdays are tricky- be brave!!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-09-08,tip
Q6FaSZpCtVv7PXECwDL1bg,Great place to have dinner...LOL,XLqnjlLYt0_q_NG7l_BpMA,0,2012-10-26,tip
hjJPKQ1Ah91h3fVbc8GsOg,$3.619/3.399,XLqnjlLYt0_q_NG7l_BpMA,0,2012-11-14,tip
AYGHNy8gPxl2Q-etTT3hZw,I love you Costco,XLqnjlLYt0_q_NG7l_BpMA,1,2012-11-16,tip
AYGHNy8gPxl2Q-etTT3hZw,It's super busy. Bring patience. And a flask.,XLqnjlLYt0_q_NG7l_BpMA,0,2012-12-08,tip
DulSNPKFPdrP42XWLd_-mQ,Needs to open at 8 am jigga,XLqnjlLYt0_q_NG7l_BpMA,0,2012-12-26,tip
AYGHNy8gPxl2Q-etTT3hZw,Great deals on King Crab! NYE gourmet style!,XLqnjlLYt0_q_NG7l_BpMA,0,2012-12-31,tip
Jrx1fLr5JdqgHdIfMT7wag,Lots of lazy old people who don't put their carts away.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-01-16,tip
Jrx1fLr5JdqgHdIfMT7wag,Getting gas.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-01-17,tip
el6JLl8fEd0mUejS1xSxJg,Spinach;) yum,XLqnjlLYt0_q_NG7l_BpMA,0,2013-02-05,tip
AYGHNy8gPxl2Q-etTT3hZw,"I heart Costco. Superior products, great prices, wonderful customer service.",XLqnjlLYt0_q_NG7l_BpMA,0,2013-02-17,tip
hjJPKQ1Ah91h3fVbc8GsOg,$3.809/3.609,XLqnjlLYt0_q_NG7l_BpMA,0,2013-02-22,tip
AYGHNy8gPxl2Q-etTT3hZw,"Vacuum, apples, paper towels, LED security lights, check! Costco- everything you need- and lots you don't! (But will still happily buy)",XLqnjlLYt0_q_NG7l_BpMA,0,2013-03-14,tip
AYGHNy8gPxl2Q-etTT3hZw,Everything you need for a rad bbq.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-04-06,tip
AYGHNy8gPxl2Q-etTT3hZw,"Optical center offers Sat & Sun eye exams. Great for those of us working for the man, plus LensCrafters doesn't have churros. Advantage- COSTCO!",XLqnjlLYt0_q_NG7l_BpMA,0,2013-04-07,tip
AYGHNy8gPxl2Q-etTT3hZw,"Ribs, huge bucket of chlorine tabs, pool floats- it can only be Costco.",XLqnjlLYt0_q_NG7l_BpMA,0,2013-04-12,tip
AYGHNy8gPxl2Q-etTT3hZw,Great deal on beautiful cloth American flag sets- made in the USA.  Is your flag ready for Monday?,XLqnjlLYt0_q_NG7l_BpMA,0,2013-05-25,tip
6JdSXe3VoRE9wMawAdNJ8A,I  this place!,XLqnjlLYt0_q_NG7l_BpMA,0,2013-05-28,tip
QieUMM3PzWmpeDPLDkRv7A,Za and da,XLqnjlLYt0_q_NG7l_BpMA,0,2013-06-28,tip
AYGHNy8gPxl2Q-etTT3hZw,Boom!,XLqnjlLYt0_q_NG7l_BpMA,0,2013-07-01,tip
Dy5RO6Y5jCUgr8ny0m4GBg,Gas 3.41 gallon,XLqnjlLYt0_q_NG7l_BpMA,0,2013-07-24,tip
AYGHNy8gPxl2Q-etTT3hZw,Everything you need for Paleo nutrition. This place has all the chow for Crossfit athletes.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-08-03,tip
HtqLdQPTb5SjH_6ytxCmJg,Best deal on fireball is here,XLqnjlLYt0_q_NG7l_BpMA,0,2013-08-17,tip
AYGHNy8gPxl2Q-etTT3hZw,Ok Jefe- let's do this!,XLqnjlLYt0_q_NG7l_BpMA,0,2013-08-18,tip
AYGHNy8gPxl2Q-etTT3hZw,"Paleo supplies!

Boom.",XLqnjlLYt0_q_NG7l_BpMA,0,2013-09-03,tip
AYGHNy8gPxl2Q-etTT3hZw,"New Tide Pods 120 for $25. This is a smoking deal, get on it.",XLqnjlLYt0_q_NG7l_BpMA,0,2013-09-15,tip
i-irTdF9JerNf0hG64EpEg,Still the cheapest gas I've ever seen in the valley every time,XLqnjlLYt0_q_NG7l_BpMA,0,2013-09-25,tip
AYGHNy8gPxl2Q-etTT3hZw,My favorite Costco!! Nerdy purchase of the day: six pack of battery powered flickering candles with remote control. Boom.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-10-02,tip
AYGHNy8gPxl2Q-etTT3hZw,Paleo food round-up!,XLqnjlLYt0_q_NG7l_BpMA,0,2013-10-14,tip
AYGHNy8gPxl2Q-etTT3hZw,Paleo re-supply! Love this Costco!!,XLqnjlLYt0_q_NG7l_BpMA,0,2013-11-03,tip
AYGHNy8gPxl2Q-etTT3hZw,Too much good stuff.,XLqnjlLYt0_q_NG7l_BpMA,0,2013-11-09,tip
AYGHNy8gPxl2Q-etTT3hZw,"Costco- you complete me!!

Put on the Padz!!!  (TM)",XLqnjlLYt0_q_NG7l_BpMA,0,2013-12-05,tip
